Entity,Code,Date,Parks
South Africa,ZAF,2020-03-13,-7.571
South Africa,ZAF,2020-03-14,-8.571
South Africa,ZAF,2020-03-15,-9.429
South Africa,ZAF,2020-03-16,-10.429
South Africa,ZAF,2020-03-17,-11.429
South Africa,ZAF,2020-03-18,-12.143
South Africa,ZAF,2020-03-19,-12.714
South Africa,ZAF,2020-03-20,-14
South Africa,ZAF,2020-03-21,-15.571
South Africa,ZAF,2020-03-22,-16.286
South Africa,ZAF,2020-03-23,-15.857
South Africa,ZAF,2020-03-24,-15.857
South Africa,ZAF,2020-03-25,-16
South Africa,ZAF,2020-03-26,-15.857
South Africa,ZAF,2020-03-27,-20.571
South Africa,ZAF,2020-03-28,-26
South Africa,ZAF,2020-03-29,-30.571
South Africa,ZAF,2020-03-30,-34.429
South Africa,ZAF,2020-03-31,-37.857
South Africa,ZAF,2020-04-01,-41.429
South Africa,ZAF,2020-04-02,-45.571
South Africa,ZAF,2020-04-03,-45
South Africa,ZAF,2020-04-04,-44.714
South Africa,ZAF,2020-04-05,-44.429
South Africa,ZAF,2020-04-06,-44.286
South Africa,ZAF,2020-04-07,-44.429
South Africa,ZAF,2020-04-08,-44.714
South Africa,ZAF,2020-04-09,-44.857
South Africa,ZAF,2020-04-10,-45.571
South Africa,ZAF,2020-04-11,-45.714
South Africa,ZAF,2020-04-12,-46.286
South Africa,ZAF,2020-04-13,-47
South Africa,ZAF,2020-04-14,-47.571
South Africa,ZAF,2020-04-15,-47.714
South Africa,ZAF,2020-04-16,-47.857
South Africa,ZAF,2020-04-17,-47.429
South Africa,ZAF,2020-04-18,-47.714
South Africa,ZAF,2020-04-19,-47.857
South Africa,ZAF,2020-04-20,-47.714
South Africa,ZAF,2020-04-21,-47.714
South Africa,ZAF,2020-04-22,-48.143
South Africa,ZAF,2020-04-23,-48.714
South Africa,ZAF,2020-04-24,-49
South Africa,ZAF,2020-04-25,-48.714
South Africa,ZAF,2020-04-26,-48.571
South Africa,ZAF,2020-04-27,-48.857
South Africa,ZAF,2020-04-28,-48.714
South Africa,ZAF,2020-04-29,-48.286
South Africa,ZAF,2020-04-30,-47.286
South Africa,ZAF,2020-05-01,-46.143
South Africa,ZAF,2020-05-02,-45.143
South Africa,ZAF,2020-05-03,-44.143
South Africa,ZAF,2020-05-04,-42.143
South Africa,ZAF,2020-05-05,-40.571
South Africa,ZAF,2020-05-06,-39.143
South Africa,ZAF,2020-05-07,-38.143
South Africa,ZAF,2020-05-08,-38
South Africa,ZAF,2020-05-09,-38
South Africa,ZAF,2020-05-10,-38
South Africa,ZAF,2020-05-11,-38.429
South Africa,ZAF,2020-05-12,-38.857
South Africa,ZAF,2020-05-13,-39.286
South Africa,ZAF,2020-05-14,-39.714
South Africa,ZAF,2020-05-15,-39.571
South Africa,ZAF,2020-05-16,-39.286
South Africa,ZAF,2020-05-17,-39.143
South Africa,ZAF,2020-05-18,-39.143
South Africa,ZAF,2020-05-19,-39
South Africa,ZAF,2020-05-20,-38.857
South Africa,ZAF,2020-05-21,-38.857
South Africa,ZAF,2020-05-22,-39
South Africa,ZAF,2020-05-23,-39
South Africa,ZAF,2020-05-24,-38.857
South Africa,ZAF,2020-05-25,-39
South Africa,ZAF,2020-05-26,-39.286
South Africa,ZAF,2020-05-27,-39.429
South Africa,ZAF,2020-05-28,-39.571
South Africa,ZAF,2020-05-29,-39.429
South Africa,ZAF,2020-05-30,-39
South Africa,ZAF,2020-05-31,-38.429
South Africa,ZAF,2020-06-01,-36.429
South Africa,ZAF,2020-06-02,-34.714
South Africa,ZAF,2020-06-03,-33.286
South Africa,ZAF,2020-06-04,-31.429
South Africa,ZAF,2020-06-05,-30.143
South Africa,ZAF,2020-06-06,-28.571
South Africa,ZAF,2020-06-07,-26.714
South Africa,ZAF,2020-06-08,-27.143
South Africa,ZAF,2020-06-09,-27.286
South Africa,ZAF,2020-06-10,-27.857
South Africa,ZAF,2020-06-11,-28.857
South Africa,ZAF,2020-06-12,-29.286
South Africa,ZAF,2020-06-13,-29.571
South Africa,ZAF,2020-06-14,-29.857
South Africa,ZAF,2020-06-15,-29.286
South Africa,ZAF,2020-06-16,-27.714
South Africa,ZAF,2020-06-17,-27.286
South Africa,ZAF,2020-06-18,-26.714
South Africa,ZAF,2020-06-19,-26.143
South Africa,ZAF,2020-06-20,-25.714
South Africa,ZAF,2020-06-21,-25.857
South Africa,ZAF,2020-06-22,-26.429
South Africa,ZAF,2020-06-23,-27.571
South Africa,ZAF,2020-06-24,-27.143
South Africa,ZAF,2020-06-25,-27
South Africa,ZAF,2020-06-26,-27
South Africa,ZAF,2020-06-27,-27.286
South Africa,ZAF,2020-06-28,-26.714
South Africa,ZAF,2020-06-29,-26.714
South Africa,ZAF,2020-06-30,-26.286
South Africa,ZAF,2020-07-01,-25.429
South Africa,ZAF,2020-07-02,-24.714
South Africa,ZAF,2020-07-03,-23.571
South Africa,ZAF,2020-07-04,-22.143
South Africa,ZAF,2020-07-05,-21.429
South Africa,ZAF,2020-07-06,-20.714
South Africa,ZAF,2020-07-07,-20.857
South Africa,ZAF,2020-07-08,-21.429
South Africa,ZAF,2020-07-09,-22.571
South Africa,ZAF,2020-07-10,-24
South Africa,ZAF,2020-07-11,-26
South Africa,ZAF,2020-07-12,-26.286
South Africa,ZAF,2020-07-13,-27.571
South Africa,ZAF,2020-07-14,-28.714
South Africa,ZAF,2020-07-15,-29.286
South Africa,ZAF,2020-07-16,-28.714
South Africa,ZAF,2020-07-17,-28.143
South Africa,ZAF,2020-07-18,-26.714
South Africa,ZAF,2020-07-19,-26.286
South Africa,ZAF,2020-07-20,-25.714
South Africa,ZAF,2020-07-21,-25
South Africa,ZAF,2020-07-22,-24.857
South Africa,ZAF,2020-07-23,-24.714
South Africa,ZAF,2020-07-24,-24.286
South Africa,ZAF,2020-07-25,-23.571
South Africa,ZAF,2020-07-26,-23.857
South Africa,ZAF,2020-07-27,-23.571
South Africa,ZAF,2020-07-28,-23.429
South Africa,ZAF,2020-07-29,-22.857
South Africa,ZAF,2020-07-30,-22.429
South Africa,ZAF,2020-07-31,-21.714
South Africa,ZAF,2020-08-01,-20.714
South Africa,ZAF,2020-08-02,-18.571
South Africa,ZAF,2020-08-03,-17.714
South Africa,ZAF,2020-08-04,-17.286
South Africa,ZAF,2020-08-05,-17
South Africa,ZAF,2020-08-06,-16.714
South Africa,ZAF,2020-08-07,-15.714
South Africa,ZAF,2020-08-08,-15.143
South Africa,ZAF,2020-08-09,-15.429
South Africa,ZAF,2020-08-10,-11.714
South Africa,ZAF,2020-08-11,-11.286
South Africa,ZAF,2020-08-12,-11.143
South Africa,ZAF,2020-08-13,-10.571
South Africa,ZAF,2020-08-14,-11
South Africa,ZAF,2020-08-15,-12.429
South Africa,ZAF,2020-08-16,-13.857
South Africa,ZAF,2020-08-17,-17.5
South Africa,ZAF,2020-08-18,-17.6
South Africa,ZAF,2020-08-19,-18
South Africa,ZAF,2020-08-20,-20
South Korea,KOR,2020-02-17,-15
South Korea,KOR,2020-02-18,-12.5
South Korea,KOR,2020-02-19,-7.2
South Korea,KOR,2020-02-20,-4.833
South Korea,KOR,2020-02-21,-5.571
South Korea,KOR,2020-02-22,-10.571
South Korea,KOR,2020-02-23,-7.857
South Korea,KOR,2020-02-24,-4.571
South Korea,KOR,2020-02-25,-9.286
South Korea,KOR,2020-02-26,-10.571
South Korea,KOR,2020-02-27,-11.429
South Korea,KOR,2020-02-28,-15.429
South Korea,KOR,2020-02-29,-12.714
South Korea,KOR,2020-03-01,-13.429
South Korea,KOR,2020-03-02,-12.857
South Korea,KOR,2020-03-03,-7.143
South Korea,KOR,2020-03-04,-8.857
South Korea,KOR,2020-03-05,-9.286
South Korea,KOR,2020-03-06,-3.714
South Korea,KOR,2020-03-07,-4.143
South Korea,KOR,2020-03-08,3.143
South Korea,KOR,2020-03-09,4
South Korea,KOR,2020-03-10,-0.857
South Korea,KOR,2020-03-11,3.429
South Korea,KOR,2020-03-12,6.429
South Korea,KOR,2020-03-13,6.571
South Korea,KOR,2020-03-14,9.429
South Korea,KOR,2020-03-15,4.143
South Korea,KOR,2020-03-16,5.143
South Korea,KOR,2020-03-17,11.429
South Korea,KOR,2020-03-18,14.857
South Korea,KOR,2020-03-19,9.571
South Korea,KOR,2020-03-20,11.714
South Korea,KOR,2020-03-21,15.571
South Korea,KOR,2020-03-22,23.429
South Korea,KOR,2020-03-23,26.857
South Korea,KOR,2020-03-24,30.857
South Korea,KOR,2020-03-25,32.857
South Korea,KOR,2020-03-26,35.857
South Korea,KOR,2020-03-27,34
South Korea,KOR,2020-03-28,31.857
South Korea,KOR,2020-03-29,31.714
South Korea,KOR,2020-03-30,33.571
South Korea,KOR,2020-03-31,35.571
South Korea,KOR,2020-04-01,33.143
South Korea,KOR,2020-04-02,39
South Korea,KOR,2020-04-03,43.571
South Korea,KOR,2020-04-04,44.857
South Korea,KOR,2020-04-05,44.143
South Korea,KOR,2020-04-06,42.429
South Korea,KOR,2020-04-07,40.429
South Korea,KOR,2020-04-08,40.857
South Korea,KOR,2020-04-09,39
South Korea,KOR,2020-04-10,37
South Korea,KOR,2020-04-11,35.857
South Korea,KOR,2020-04-12,30.429
South Korea,KOR,2020-04-13,30
South Korea,KOR,2020-04-14,31.571
South Korea,KOR,2020-04-15,42.571
South Korea,KOR,2020-04-16,42.857
South Korea,KOR,2020-04-17,37
South Korea,KOR,2020-04-18,40.286
South Korea,KOR,2020-04-19,36.286
South Korea,KOR,2020-04-20,32.571
South Korea,KOR,2020-04-21,26.143
South Korea,KOR,2020-04-22,9.286
South Korea,KOR,2020-04-23,6
South Korea,KOR,2020-04-24,10.143
South Korea,KOR,2020-04-25,7.429
South Korea,KOR,2020-04-26,18.286
South Korea,KOR,2020-04-27,21.286
South Korea,KOR,2020-04-28,26.286
South Korea,KOR,2020-04-29,34.286
South Korea,KOR,2020-04-30,55.429
South Korea,KOR,2020-05-01,71.571
South Korea,KOR,2020-05-02,77.143
South Korea,KOR,2020-05-03,74.714
South Korea,KOR,2020-05-04,82.571
South Korea,KOR,2020-05-05,93
South Korea,KOR,2020-05-06,91
South Korea,KOR,2020-05-07,73.571
South Korea,KOR,2020-05-08,58.714
South Korea,KOR,2020-05-09,45
South Korea,KOR,2020-05-10,44.286
South Korea,KOR,2020-05-11,37
South Korea,KOR,2020-05-12,25.714
South Korea,KOR,2020-05-13,27.143
South Korea,KOR,2020-05-14,28
South Korea,KOR,2020-05-15,22
South Korea,KOR,2020-05-16,30.857
South Korea,KOR,2020-05-17,34
South Korea,KOR,2020-05-18,29.429
South Korea,KOR,2020-05-19,26.429
South Korea,KOR,2020-05-20,26.571
South Korea,KOR,2020-05-21,26.857
South Korea,KOR,2020-05-22,35
South Korea,KOR,2020-05-23,39.143
South Korea,KOR,2020-05-24,37.143
South Korea,KOR,2020-05-25,43.571
South Korea,KOR,2020-05-26,46.143
South Korea,KOR,2020-05-27,46.857
South Korea,KOR,2020-05-28,46.714
South Korea,KOR,2020-05-29,47.429
South Korea,KOR,2020-05-30,46.286
South Korea,KOR,2020-05-31,46.571
South Korea,KOR,2020-06-01,46.429
South Korea,KOR,2020-06-02,46
South Korea,KOR,2020-06-03,44.571
South Korea,KOR,2020-06-04,43.429
South Korea,KOR,2020-06-05,43.143
South Korea,KOR,2020-06-06,43.429
South Korea,KOR,2020-06-07,43.857
South Korea,KOR,2020-06-08,42.857
South Korea,KOR,2020-06-09,43.857
South Korea,KOR,2020-06-10,39.857
South Korea,KOR,2020-06-11,39.143
South Korea,KOR,2020-06-12,37.429
South Korea,KOR,2020-06-13,32.286
South Korea,KOR,2020-06-14,29.571
South Korea,KOR,2020-06-15,30.429
South Korea,KOR,2020-06-16,31.429
South Korea,KOR,2020-06-17,35.143
South Korea,KOR,2020-06-18,33.429
South Korea,KOR,2020-06-19,35
South Korea,KOR,2020-06-20,39.429
South Korea,KOR,2020-06-21,41.571
South Korea,KOR,2020-06-22,40.714
South Korea,KOR,2020-06-23,40.429
South Korea,KOR,2020-06-24,32.714
South Korea,KOR,2020-06-25,30.714
South Korea,KOR,2020-06-26,30.429
South Korea,KOR,2020-06-27,30
South Korea,KOR,2020-06-28,30
South Korea,KOR,2020-06-29,25.571
South Korea,KOR,2020-06-30,20.857
South Korea,KOR,2020-07-01,29.143
South Korea,KOR,2020-07-02,34.429
South Korea,KOR,2020-07-03,32.857
South Korea,KOR,2020-07-04,33.286
South Korea,KOR,2020-07-05,34.143
South Korea,KOR,2020-07-06,38.429
South Korea,KOR,2020-07-07,43.429
South Korea,KOR,2020-07-08,43.286
South Korea,KOR,2020-07-09,42
South Korea,KOR,2020-07-10,41.286
South Korea,KOR,2020-07-11,40.857
South Korea,KOR,2020-07-12,35.571
South Korea,KOR,2020-07-13,26.714
South Korea,KOR,2020-07-14,24.571
South Korea,KOR,2020-07-15,24.571
South Korea,KOR,2020-07-16,26.571
South Korea,KOR,2020-07-17,29.714
South Korea,KOR,2020-07-18,30.714
South Korea,KOR,2020-07-19,30.857
South Korea,KOR,2020-07-20,38.571
South Korea,KOR,2020-07-21,41
South Korea,KOR,2020-07-22,35.429
South Korea,KOR,2020-07-23,25.857
South Korea,KOR,2020-07-24,22
South Korea,KOR,2020-07-25,20.286
South Korea,KOR,2020-07-26,26.143
South Korea,KOR,2020-07-27,24.143
South Korea,KOR,2020-07-28,21.571
South Korea,KOR,2020-07-29,22.429
South Korea,KOR,2020-07-30,31.571
South Korea,KOR,2020-07-31,36.714
South Korea,KOR,2020-08-01,35.714
South Korea,KOR,2020-08-02,31.429
South Korea,KOR,2020-08-03,37.571
South Korea,KOR,2020-08-04,42.571
South Korea,KOR,2020-08-05,46.857
South Korea,KOR,2020-08-06,45.857
South Korea,KOR,2020-08-07,42.286
South Korea,KOR,2020-08-08,36.857
South Korea,KOR,2020-08-09,32.571
South Korea,KOR,2020-08-10,24.429
South Korea,KOR,2020-08-11,19.143
South Korea,KOR,2020-08-12,19.143
South Korea,KOR,2020-08-13,20.714
South Korea,KOR,2020-08-14,23.286
South Korea,KOR,2020-08-15,28.857
South Korea,KOR,2020-08-16,38
South Korea,KOR,2020-08-17,42.333
South Korea,KOR,2020-08-18,45.8
South Korea,KOR,2020-08-19,44.25
South Korea,KOR,2020-08-20,43.333
Spain,ESP,2020-02-17,16
Spain,ESP,2020-02-18,13.25
Spain,ESP,2020-02-19,12.8
Spain,ESP,2020-02-20,13.167
Spain,ESP,2020-02-21,14.143
Spain,ESP,2020-02-22,16.714
Spain,ESP,2020-02-23,19.571
Spain,ESP,2020-02-24,23.429
Spain,ESP,2020-02-25,25.143
Spain,ESP,2020-02-26,25.143
Spain,ESP,2020-02-27,25.286
Spain,ESP,2020-02-28,27.143
Spain,ESP,2020-02-29,23.571
Spain,ESP,2020-03-01,19.714
Spain,ESP,2020-03-02,13.571
Spain,ESP,2020-03-03,10.714
Spain,ESP,2020-03-04,10.429
Spain,ESP,2020-03-05,8.429
Spain,ESP,2020-03-06,3.714
Spain,ESP,2020-03-07,3.429
Spain,ESP,2020-03-08,5.286
Spain,ESP,2020-03-09,8
Spain,ESP,2020-03-10,10.143
Spain,ESP,2020-03-11,11.286
Spain,ESP,2020-03-12,11.143
Spain,ESP,2020-03-13,8
Spain,ESP,2020-03-14,-0.714
Spain,ESP,2020-03-15,-14.286
Spain,ESP,2020-03-16,-26.286
Spain,ESP,2020-03-17,-38.429
Spain,ESP,2020-03-18,-51.286
Spain,ESP,2020-03-19,-62.429
Spain,ESP,2020-03-20,-70.571
Spain,ESP,2020-03-21,-76.714
Spain,ESP,2020-03-22,-78.571
Spain,ESP,2020-03-23,-79.286
Spain,ESP,2020-03-24,-80.143
Spain,ESP,2020-03-25,-80.857
Spain,ESP,2020-03-26,-81
Spain,ESP,2020-03-27,-81.143
Spain,ESP,2020-03-28,-81
Spain,ESP,2020-03-29,-81
Spain,ESP,2020-03-30,-81.429
Spain,ESP,2020-03-31,-81.857
Spain,ESP,2020-04-01,-82.286
Spain,ESP,2020-04-02,-82.714
Spain,ESP,2020-04-03,-83
Spain,ESP,2020-04-04,-83
Spain,ESP,2020-04-05,-83.143
Spain,ESP,2020-04-06,-83
Spain,ESP,2020-04-07,-82.571
Spain,ESP,2020-04-08,-82
Spain,ESP,2020-04-09,-82.286
Spain,ESP,2020-04-10,-83.143
Spain,ESP,2020-04-11,-83
Spain,ESP,2020-04-12,-82.857
Spain,ESP,2020-04-13,-83
Spain,ESP,2020-04-14,-82.429
Spain,ESP,2020-04-15,-82.429
Spain,ESP,2020-04-16,-81.429
Spain,ESP,2020-04-17,-79.857
Spain,ESP,2020-04-18,-79.857
Spain,ESP,2020-04-19,-79.857
Spain,ESP,2020-04-20,-79.143
Spain,ESP,2020-04-21,-79.429
Spain,ESP,2020-04-22,-79.143
Spain,ESP,2020-04-23,-78.857
Spain,ESP,2020-04-24,-78.714
Spain,ESP,2020-04-25,-78.571
Spain,ESP,2020-04-26,-76.857
Spain,ESP,2020-04-27,-75.429
Spain,ESP,2020-04-28,-73.571
Spain,ESP,2020-04-29,-72
Spain,ESP,2020-04-30,-70.429
Spain,ESP,2020-05-01,-70.143
Spain,ESP,2020-05-02,-64.286
Spain,ESP,2020-05-03,-59.571
Spain,ESP,2020-05-04,-54
Spain,ESP,2020-05-05,-48.714
Spain,ESP,2020-05-06,-43.143
Spain,ESP,2020-05-07,-38.286
Spain,ESP,2020-05-08,-33
Spain,ESP,2020-05-09,-33.857
Spain,ESP,2020-05-10,-36.571
Spain,ESP,2020-05-11,-35.857
Spain,ESP,2020-05-12,-37
Spain,ESP,2020-05-13,-37.286
Spain,ESP,2020-05-14,-39.714
Spain,ESP,2020-05-15,-39.571
Spain,ESP,2020-05-16,-38.143
Spain,ESP,2020-05-17,-33.714
Spain,ESP,2020-05-18,-30.857
Spain,ESP,2020-05-19,-26.286
Spain,ESP,2020-05-20,-23.143
Spain,ESP,2020-05-21,-17.571
Spain,ESP,2020-05-22,-14.429
Spain,ESP,2020-05-23,-11.857
Spain,ESP,2020-05-24,-10.857
Spain,ESP,2020-05-25,-9.571
Spain,ESP,2020-05-26,-7.857
Spain,ESP,2020-05-27,-5.714
Spain,ESP,2020-05-28,-3.143
Spain,ESP,2020-05-29,-0.857
Spain,ESP,2020-05-30,2.429
Spain,ESP,2020-05-31,3.714
Spain,ESP,2020-06-01,4.571
Spain,ESP,2020-06-02,4.857
Spain,ESP,2020-06-03,3.571
Spain,ESP,2020-06-04,0.429
Spain,ESP,2020-06-05,1.286
Spain,ESP,2020-06-06,1.571
Spain,ESP,2020-06-07,0.857
Spain,ESP,2020-06-08,-1.143
Spain,ESP,2020-06-09,-1.857
Spain,ESP,2020-06-10,-0.286
Spain,ESP,2020-06-11,0.857
Spain,ESP,2020-06-12,-0.714
Spain,ESP,2020-06-13,0.429
Spain,ESP,2020-06-14,4.429
Spain,ESP,2020-06-15,7.286
Spain,ESP,2020-06-16,7.143
Spain,ESP,2020-06-17,7.714
Spain,ESP,2020-06-18,10.429
Spain,ESP,2020-06-19,13.429
Spain,ESP,2020-06-20,15.571
Spain,ESP,2020-06-21,17.286
Spain,ESP,2020-06-22,19.857
Spain,ESP,2020-06-23,25.143
Spain,ESP,2020-06-24,28.857
Spain,ESP,2020-06-25,30
Spain,ESP,2020-06-26,30.857
Spain,ESP,2020-06-27,31.714
Spain,ESP,2020-06-28,31.714
Spain,ESP,2020-06-29,31.571
Spain,ESP,2020-06-30,30.571
Spain,ESP,2020-07-01,28.857
Spain,ESP,2020-07-02,29.571
Spain,ESP,2020-07-03,30.571
Spain,ESP,2020-07-04,32
Spain,ESP,2020-07-05,33.286
Spain,ESP,2020-07-06,34.429
Spain,ESP,2020-07-07,36.714
Spain,ESP,2020-07-08,39.143
Spain,ESP,2020-07-09,41.571
Spain,ESP,2020-07-10,42.429
Spain,ESP,2020-07-11,42.571
Spain,ESP,2020-07-12,42
Spain,ESP,2020-07-13,43.857
Spain,ESP,2020-07-14,43.714
Spain,ESP,2020-07-15,43.714
Spain,ESP,2020-07-16,43.714
Spain,ESP,2020-07-17,44.429
Spain,ESP,2020-07-18,45
Spain,ESP,2020-07-19,46
Spain,ESP,2020-07-20,46
Spain,ESP,2020-07-21,46.571
Spain,ESP,2020-07-22,47.857
Spain,ESP,2020-07-23,49.429
Spain,ESP,2020-07-24,50.286
Spain,ESP,2020-07-25,51
Spain,ESP,2020-07-26,51.429
Spain,ESP,2020-07-27,52.571
Spain,ESP,2020-07-28,52.429
Spain,ESP,2020-07-29,52.857
Spain,ESP,2020-07-30,52.429
Spain,ESP,2020-07-31,51.857
Spain,ESP,2020-08-01,50
Spain,ESP,2020-08-02,49.571
Spain,ESP,2020-08-03,50.714
Spain,ESP,2020-08-04,54.286
Spain,ESP,2020-08-05,57.714
Spain,ESP,2020-08-06,61.429
Spain,ESP,2020-08-07,63.571
Spain,ESP,2020-08-08,66
Spain,ESP,2020-08-09,67.286
Spain,ESP,2020-08-10,69
Spain,ESP,2020-08-11,68
Spain,ESP,2020-08-12,66.714
Spain,ESP,2020-08-13,66.857
Spain,ESP,2020-08-14,67.286
Spain,ESP,2020-08-15,67
Spain,ESP,2020-08-16,66.714
Spain,ESP,2020-08-17,63.5
Spain,ESP,2020-08-18,62
Spain,ESP,2020-08-19,59
Spain,ESP,2020-08-20,51.667
Sri Lanka,LKA,2020-02-17,4
Sri Lanka,LKA,2020-02-18,4
Sri Lanka,LKA,2020-02-19,4.4
Sri Lanka,LKA,2020-02-20,5.333
Sri Lanka,LKA,2020-02-21,7.143
Sri Lanka,LKA,2020-02-22,8.143
Sri Lanka,LKA,2020-02-23,8.429
Sri Lanka,LKA,2020-02-24,8.429
Sri Lanka,LKA,2020-02-25,8.429
Sri Lanka,LKA,2020-02-26,8.429
Sri Lanka,LKA,2020-02-27,7.571
Sri Lanka,LKA,2020-02-28,5.714
Sri Lanka,LKA,2020-02-29,4.857
Sri Lanka,LKA,2020-03-01,4.286
Sri Lanka,LKA,2020-03-02,4
Sri Lanka,LKA,2020-03-03,3.571
Sri Lanka,LKA,2020-03-04,3.143
Sri Lanka,LKA,2020-03-05,3.143
Sri Lanka,LKA,2020-03-06,3.571
Sri Lanka,LKA,2020-03-07,4.571
Sri Lanka,LKA,2020-03-08,7.857
Sri Lanka,LKA,2020-03-09,12
Sri Lanka,LKA,2020-03-10,12.286
Sri Lanka,LKA,2020-03-11,12.714
Sri Lanka,LKA,2020-03-12,12.571
Sri Lanka,LKA,2020-03-13,11.143
Sri Lanka,LKA,2020-03-14,8.429
Sri Lanka,LKA,2020-03-15,3.143
Sri Lanka,LKA,2020-03-16,-3.286
Sri Lanka,LKA,2020-03-17,-6.143
Sri Lanka,LKA,2020-03-18,-9.571
Sri Lanka,LKA,2020-03-19,-13.429
Sri Lanka,LKA,2020-03-20,-17.143
Sri Lanka,LKA,2020-03-21,-24.286
Sri Lanka,LKA,2020-03-22,-30.857
Sri Lanka,LKA,2020-03-23,-34.714
Sri Lanka,LKA,2020-03-24,-37.286
Sri Lanka,LKA,2020-03-25,-41.714
Sri Lanka,LKA,2020-03-26,-43.714
Sri Lanka,LKA,2020-03-27,-46.429
Sri Lanka,LKA,2020-03-28,-46.429
Sri Lanka,LKA,2020-03-29,-46.143
Sri Lanka,LKA,2020-03-30,-45.857
Sri Lanka,LKA,2020-03-31,-47.571
Sri Lanka,LKA,2020-04-01,-46.429
Sri Lanka,LKA,2020-04-02,-47.857
Sri Lanka,LKA,2020-04-03,-48.286
Sri Lanka,LKA,2020-04-04,-48.143
Sri Lanka,LKA,2020-04-05,-47.857
Sri Lanka,LKA,2020-04-06,-47.429
Sri Lanka,LKA,2020-04-07,-47.429
Sri Lanka,LKA,2020-04-08,-48.143
Sri Lanka,LKA,2020-04-09,-46.429
Sri Lanka,LKA,2020-04-10,-46.143
Sri Lanka,LKA,2020-04-11,-45.857
Sri Lanka,LKA,2020-04-12,-45.857
Sri Lanka,LKA,2020-04-13,-47.571
Sri Lanka,LKA,2020-04-14,-47.857
Sri Lanka,LKA,2020-04-15,-48
Sri Lanka,LKA,2020-04-16,-48.143
Sri Lanka,LKA,2020-04-17,-48
Sri Lanka,LKA,2020-04-18,-48.143
Sri Lanka,LKA,2020-04-19,-48.286
Sri Lanka,LKA,2020-04-20,-46.714
Sri Lanka,LKA,2020-04-21,-45.429
Sri Lanka,LKA,2020-04-22,-44.286
Sri Lanka,LKA,2020-04-23,-44.714
Sri Lanka,LKA,2020-04-24,-43.857
Sri Lanka,LKA,2020-04-25,-44.286
Sri Lanka,LKA,2020-04-26,-44.429
Sri Lanka,LKA,2020-04-27,-46.143
Sri Lanka,LKA,2020-04-28,-45.857
Sri Lanka,LKA,2020-04-29,-45.857
Sri Lanka,LKA,2020-04-30,-45.571
Sri Lanka,LKA,2020-05-01,-47
Sri Lanka,LKA,2020-05-02,-46.857
Sri Lanka,LKA,2020-05-03,-47
Sri Lanka,LKA,2020-05-04,-45.571
Sri Lanka,LKA,2020-05-05,-46
Sri Lanka,LKA,2020-05-06,-45.857
Sri Lanka,LKA,2020-05-07,-47.286
Sri Lanka,LKA,2020-05-08,-47.286
Sri Lanka,LKA,2020-05-09,-47
Sri Lanka,LKA,2020-05-10,-46.714
Sri Lanka,LKA,2020-05-11,-46
Sri Lanka,LKA,2020-05-12,-45.143
Sri Lanka,LKA,2020-05-13,-44.429
Sri Lanka,LKA,2020-05-14,-42.286
Sri Lanka,LKA,2020-05-15,-40.143
Sri Lanka,LKA,2020-05-16,-38.143
Sri Lanka,LKA,2020-05-17,-38.286
Sri Lanka,LKA,2020-05-18,-38
Sri Lanka,LKA,2020-05-19,-37.857
Sri Lanka,LKA,2020-05-20,-37.571
Sri Lanka,LKA,2020-05-21,-37.286
Sri Lanka,LKA,2020-05-22,-37
Sri Lanka,LKA,2020-05-23,-36.429
Sri Lanka,LKA,2020-05-24,-36.143
Sri Lanka,LKA,2020-05-25,-38.286
Sri Lanka,LKA,2020-05-26,-37
Sri Lanka,LKA,2020-05-27,-36.143
Sri Lanka,LKA,2020-05-28,-35.143
Sri Lanka,LKA,2020-05-29,-34
Sri Lanka,LKA,2020-05-30,-33
Sri Lanka,LKA,2020-05-31,-33
Sri Lanka,LKA,2020-06-01,-29.429
Sri Lanka,LKA,2020-06-02,-29
Sri Lanka,LKA,2020-06-03,-27.714
Sri Lanka,LKA,2020-06-04,-30.714
Sri Lanka,LKA,2020-06-05,-33.857
Sri Lanka,LKA,2020-06-06,-33.857
Sri Lanka,LKA,2020-06-07,-30.714
Sri Lanka,LKA,2020-06-08,-30.286
Sri Lanka,LKA,2020-06-09,-30.143
Sri Lanka,LKA,2020-06-10,-30.429
Sri Lanka,LKA,2020-06-11,-26.571
Sri Lanka,LKA,2020-06-12,-22.143
Sri Lanka,LKA,2020-06-13,-20.714
Sri Lanka,LKA,2020-06-14,-18.714
Sri Lanka,LKA,2020-06-15,-18
Sri Lanka,LKA,2020-06-16,-17
Sri Lanka,LKA,2020-06-17,-16.286
Sri Lanka,LKA,2020-06-18,-15.143
Sri Lanka,LKA,2020-06-19,-14.286
Sri Lanka,LKA,2020-06-20,-12.714
Sri Lanka,LKA,2020-06-21,-11.571
Sri Lanka,LKA,2020-06-22,-10.429
Sri Lanka,LKA,2020-06-23,-9.429
Sri Lanka,LKA,2020-06-24,-8.714
Sri Lanka,LKA,2020-06-25,-8.429
Sri Lanka,LKA,2020-06-26,-7.857
Sri Lanka,LKA,2020-06-27,-6.857
Sri Lanka,LKA,2020-06-28,-6
Sri Lanka,LKA,2020-06-29,-6.286
Sri Lanka,LKA,2020-06-30,-6.429
Sri Lanka,LKA,2020-07-01,-6.143
Sri Lanka,LKA,2020-07-02,-5.857
Sri Lanka,LKA,2020-07-03,-5.286
